,sensor_id,lon,lat
170,1658,-1.538356009999999,54.94899820349999
171,1726,-1.6197560000000033,55.00688599999999
172,73154,-1.624325292990308,54.9900789305132
173,73155,-1.5940340999999987,54.926219434
174,73156,-1.7193624893037076,54.965215262627304
175,73157,-1.7190305043207486,54.96573561600534
176,73158,-1.5841298119687997,54.98891323254821
177,73159,-1.584961032655021,54.98866016393792
178,73160,-1.6041482351448482,55.00277538081945
179,73161,-1.632344078656043,54.98815348209641
180,73162,-1.6288781204493215,54.97775469654189
181,73163,-1.6124631856964269,54.988455803347385
182,73164,-1.6124631856964269,54.988455803347385
183,73165,-1.6322321877688741,54.98841822113667
184,73166,-1.6205464204168052,54.99633944206988
185,73167,-1.6048536773746804,55.00257097074521
186,73168,-1.6118118338922522,54.98873679307825
187,73169,-1.6118118338922522,54.98873679307825
188,73170,-1.6196924392705696,54.99655692854045
189,73171,-1.606438326058078,55.0051687095786
190,73172,-1.6224034327978885,54.97086500630386
191,73173,-1.6286085798374108,54.97733153222604
192,73174,-1.6223142856505717,54.97121070192039
193,73175,-1.6058333830869942,55.0054857821205
194,73176,-1.5874403305895268,55.00851580467061
195,73177,-1.6007205316699233,55.00719454357919
196,73178,-1.6118313948539627,55.006983167305
197,73179,-1.587221496755475,55.008510584161584
198,73180,-1.6009550548565632,55.00719531679369
199,73181,-1.6118161056981926,55.006947169825544
200,73182,-1.687092935074916,54.96747643464601
201,73183,-1.640192675473275,54.96507227580006
202,73184,-1.6403705410175646,54.96526595510207
203,73185,-1.670322070908011,54.96601604432421
204,73186,-1.6874019059980931,54.9669065931711
205,73187,-1.6706332582389911,54.9661606955558
206,73188,-1.6140901606994869,54.97768645665823
207,73189,-1.6154398258240605,54.989399781104986
208,73190,-1.6154398258240605,54.989399781104986
209,73192,-1.6152744300107147,54.98953854266625
210,73193,-1.6152744300107147,54.98953854266625
211,73194,-1.6225675064652747,55.03418240043099
212,73195,-1.6220747025431488,55.034176378723735
213,73197,-1.4625933606370938,55.018691126507704
214,73198,-1.4965880870093478,55.00958258062454
215,73199,-1.5440123189488635,54.99934172333345
216,73200,-1.462733210749451,55.018759138619
217,73201,-1.4964644433726502,55.009465237940034
218,73202,-1.5430161133101319,54.99967515794198
219,73203,-1.3643528155167615,54.873649044884544
220,73204,-1.3644126210600813,54.87381111587062
221,73205,-1.3700076401308177,54.89742962254466
222,73206,-1.3801829666383967,54.909928392522595
223,73207,-1.383674973049609,54.91464609400609
224,73208,-1.3701448494869883,54.897628037474185
225,73209,-1.3802054063838465,54.90999140859034
226,73210,-1.3847274729734684,54.90036288865017
227,73211,-1.3847274729734684,54.90036288865017
228,73212,-1.3848384750219773,54.9002421319918
229,73213,-1.3848385255000015,54.900242131000006
230,73214,-1.547990360686607,54.90428719985269
231,73215,-1.5491520496904234,54.90429613094929
232,73217,-1.4300609402944484,54.9901826874835
233,73218,-1.4299984222073605,54.9901823949705
234,73239,-1.5878365796089544,55.02560480639228
235,73240,-1.5876441081282342,55.01992487723758
236,73241,-1.5843379940020974,55.04824244482554
237,73242,-1.5957608992442387,55.0221850903009
238,73243,-1.5846354434018928,55.04823897166834
239,73244,-1.595571826825716,55.0223237488397
240,73269,-1.6260346379404065,54.95825494026427
